record,enterprise,metro,tract_pct_minority,tract_income_ratio,borrower_income_ratio,ltv,loan_purpose,fed_guarantee,borrower_race,borrower_gender,coborrower_race,coborrower gender,units,affordability
786158,2,1,2,1,3,2,8,4,5,5,1,2,1,4
613042,2,1,2,2,3,2,8,4,5,5,1,2,1,4
728931,2,0,1,3,1,1,1,4,5,5,1,2,1,3
258557,2,1,3,3,3,4,1,4,7,9,2,5,1,4
1153934,2,1,3,3,3,2,1,4,2,9,1,5,1,4
602717,2,1,3,2,3,1,8,4,4,9,1,5,1,4
58973,2,1,3,3,3,1,8,4,5,5,1,2,1,4
307802,2,1,1,3,3,2,1,4,5,9,1,5,1,4
653621,2,1,2,3,3,4,1,4,9,9,2,5,1,4
561660,2,1,3,3,3,3,8,4,5,9,2,5,1,4
839610,2,1,1,2,3,2,1,4,5,9,2,5,1,4
351689,2,1,2,2,3,2,1,4,5,9,1,5,1,4
428152,2,1,2,2,3,4,1,4,9,9,1,5,1,4
979316,2,0,2,2,3,2,1,4,5,5,1,2,1,4
1145189,2,1,3,1,3,2,1,4,5,5,1,2,1,4
354207,2,1,3,2,3,1,8,4,7,9,2,5,1,4
16299,2,1,3,2,3,3,1,4,5,9,1,5,1,4
746224,2,1,2,3,3,2,8,4,5,9,2,5,1,4
624695,2,1,3,2,3,1,8,4,5,9,1,5,1,4
370428,2,1,3,3,3,4,1,4,9,9,1,5,1,4
204778,2,1,2,2,2,2,8,4,5,9,1,5,1,4
1098949,2,1,2,3,3,1,8,4,5,9,1,5,1,4
64136,2,1,3,2,2,1,8,4,7,9,2,5,1,4
668856,2,1,2,2,3,1,1,4,5,5,1,2,1,4
664858,2,1,3,3,3,3,8,4,9,9,3,3,1,4
1124928,2,1,2,3,3,2,1,4,9,9,3,3,1,4
118006,2,1,2,2,3,2,1,4,5,9,2,5,1,4
1108225,2,1,2,3,3,2,1,4,5,5,1,2,1,4
257545,2,1,2,3,3,3,1,4,5,7,1,1,1,4
152060,2,1,2,2,3,4,8,4,5,5,1,2,1,4
1030232,2,1,2,3,2,3,1,4,5,9,1,5,1,4
423906,2,1,3,1,1,2,8,4,7,9,2,5,1,2
898064,2,1,1,2,3,1,1,4,5,5,2,1,1,4
159476,2,1,2,3,3,1,8,4,5,5,1,2,1,4
616364,2,1,1,2,2,5,1,4,5,9,2,5,1,4
470702,2,1,2,3,3,2,8,4,5,9,1,5,1,4
175522,2,1,1,3,3,1,1,4,5,5,2,1,1,4
211604,2,0,1,2,3,2,8,4,5,5,1,2,1,4
589341,2,1,2,3,3,2,1,4,5,5,1,2,1,4
106568,2,1,2,2,3,2,8,4,5,5,1,2,1,4
261437,2,1,3,1,3,4,1,4,5,9,1,5,1,4
273798,2,1,1,3,3,3,1,4,5,9,1,5,1,4
924037,2,1,2,2,3,4,1,4,7,5,1,2,1,4
1056996,2,1,2,3,2,2,1,4,5,9,1,5,1,4
196844,2,1,1,2,3,4,1,4,5,5,2,1,1,4
984034,2,0,1,2,3,4,1,4,5,9,1,5,1,4
846902,2,1,3,1,2,5,1,4,9,9,3,5,1,1
741663,2,1,3,2,2,5,1,4,3,9,2,5,1,4
854087,2,1,3,1,3,4,1,4,5,9,2,5,1,4
893148,2,1,2,2,3,4,8,4,5,9,1,5,1,4
915685,2,1,1,3,2,5,1,4,9,9,3,5,1,4
743737,2,0,2,2,3,1,8,4,5,9,1,5,1,4
343340,2,1,3,2,3,5,1,4,5,5,1,2,1,4
82120,2,1,2,3,3,4,1,4,6,6,1,2,1,4
873194,2,1,2,2,3,4,1,4,5,5,1,2,1,4
985890,2,1,1,2,3,1,1,4,2,2,1,1,1,4
86787,2,1,1,3,3,2,1,4,9,9,1,2,1,4
364480,2,1,2,3,3,4,1,4,5,5,1,2,1,4
214163,2,0,1,2,2,2,1,4,5,9,1,5,1,4
1040109,2,1,3,3,3,2,1,4,9,9,3,5,1,4
738074,2,1,3,1,3,2,1,4,5,9,2,5,1,4
815501,2,1,1,3,3,4,1,4,5,9,1,5,1,4
783088,2,1,3,1,3,1,8,4,3,3,1,2,1,4
836785,2,1,3,2,3,2,1,4,5,9,1,5,1,4
1042465,2,1,2,3,3,2,8,4,5,9,2,5,1,4
1047917,2,1,1,2,3,1,8,4,9,9,3,3,1,4
16462,2,1,1,3,3,1,8,4,5,5,1,2,1,4
863274,2,1,3,2,3,3,1,4,7,9,1,5,1,4
305062,2,1,1,3,3,4,1,4,5,5,1,2,1,4
84014,2,1,2,2,3,1,1,4,9,9,3,3,1,4
452511,2,1,2,2,3,2,1,4,9,9,3,5,1,4
677077,2,0,1,2,3,1,8,4,5,5,1,2,1,4
1169146,2,1,2,2,3,4,1,4,5,9,1,5,1,4
615101,2,1,3,3,3,2,1,4,5,5,1,2,1,4
1102128,2,1,3,2,3,2,8,4,2,2,1,3,1,4
25997,2,1,3,3,3,4,1,4,3,9,1,5,1,4
1105416,2,1,2,3,3,2,8,4,5,5,1,2,1,4
898480,2,1,2,1,2,2,1,4,5,5,2,1,1,1
537157,2,1,2,2,3,2,1,4,5,5,1,2,1,4
991944,2,1,1,2,2,4,1,4,5,9,1,5,1,4
206405,2,1,1,3,3,4,1,4,5,5,1,2,1,4
944605,2,1,2,3,3,2,1,4,5,9,2,5,1,4
1063411,2,1,2,3,3,3,8,4,9,9,1,1,1,4
1013503,2,1,2,2,1,2,1,4,5,9,2,5,1,3
1041258,2,1,1,2,2,3,1,4,5,5,1,2,1,4
397808,2,1,2,3,3,2,8,4,5,9,2,5,1,4
87153,2,1,3,2,3,5,1,4,9,9,2,1,1,4
997147,2,1,3,2,3,2,1,4,2,2,2,1,1,4
34775,2,1,3,2,3,4,1,4,5,9,2,5,1,4
467591,2,0,1,2,3,4,1,4,5,9,2,5,1,4
441694,2,1,1,2,3,2,8,4,5,9,1,5,1,4
1152287,2,1,3,2,3,4,1,4,3,9,1,5,1,4
610045,2,1,2,2,3,2,8,4,5,5,2,1,1,4
389350,2,0,1,2,3,4,1,4,5,5,1,2,1,4
307163,2,1,2,2,2,4,1,4,5,9,1,5,1,4
1095482,2,1,3,1,3,2,1,4,5,5,2,1,1,4
1109633,2,1,2,3,2,1,8,4,5,9,2,5,1,4
202784,2,1,2,3,3,4,1,4,5,9,2,5,1,4
9791,2,1,2,2,2,1,8,4,5,9,3,5,1,4
863376,2,1,2,1,3,3,8,4,9,9,2,5,1,4
779207,2,1,3,3,3,2,1,4,5,5,1,2,1,4
409899,2,1,3,2,3,4,1,4,9,9,3,5,1,4
433735,2,1,1,3,3,4,8,4,5,5,1,2,1,4
876701,2,1,2,2,2,4,1,4,9,9,2,5,1,4
1129707,2,1,2,1,3,2,1,4,9,9,3,3,1,4
498926,2,1,1,2,3,2,1,4,5,5,1,2,1,4
748871,2,1,2,3,3,4,1,4,5,5,1,2,1,4
10943,2,1,1,1,2,5,1,4,5,5,2,1,1,1
1096272,2,1,1,2,3,3,1,4,5,5,1,2,1,4
2938,2,0,2,3,3,2,8,4,5,5,1,2,1,4
894774,2,1,2,2,2,5,1,4,5,9,1,5,1,4
534712,2,1,2,2,3,4,1,4,5,5,1,2,1,4
1092698,2,1,2,2,2,2,8,4,5,9,2,5,1,4
478756,2,0,2,3,3,2,1,4,5,9,1,5,1,4
333329,2,1,3,3,3,2,8,4,7,9,1,5,1,4
492550,2,1,2,2,2,1,8,4,9,9,2,1,1,4
689414,2,1,2,3,3,4,1,4,7,7,2,1,1,4
103858,2,1,3,3,1,2,8,4,5,9,2,5,1,3
1186961,2,1,3,2,2,3,1,4,5,5,2,1,1,4
1049552,2,1,3,3,3,4,1,4,9,9,1,5,1,4
930105,2,1,1,2,2,2,8,4,5,9,2,5,1,4
1193054,2,1,2,2,2,3,1,4,5,5,2,1,1,4
911423,2,1,1,2,3,5,1,4,5,5,1,3,1,4
1133249,2,1,2,2,3,2,8,4,5,9,1,5,1,4
490017,2,1,3,1,2,5,1,4,3,9,2,5,1,1
238244,2,1,2,3,3,1,8,4,3,9,2,5,1,4
1141197,2,1,1,2,3,2,8,4,5,9,1,5,1,4
1111745,2,1,2,2,2,2,1,4,5,9,1,5,1,4
475820,2,1,1,3,3,2,1,4,5,5,1,2,1,4
171900,2,1,3,1,3,4,1,4,5,9,1,5,1,4
1085845,2,1,2,3,3,2,1,4,5,9,2,5,1,4
657483,2,1,2,3,2,2,1,4,5,9,1,5,1,4
314693,2,1,2,1,3,2,1,4,5,5,1,2,1,4
1152276,2,1,2,3,3,4,1,4,5,9,2,5,1,4
245531,2,1,3,2,3,5,1,4,7,7,1,2,1,4
469256,2,1,2,2,2,5,1,4,5,9,1,5,1,4
998026,2,1,1,2,2,2,1,4,7,9,1,5,1,4
980737,2,1,1,2,1,1,1,4,5,9,2,5,1,3
1132437,2,1,1,2,3,1,8,4,5,5,1,2,1,4
939844,2,0,2,2,3,1,8,4,9,9,3,3,1,4
450665,2,1,2,2,3,3,1,4,5,5,2,1,1,4
128253,2,1,3,1,3,4,1,4,5,9,1,5,1,4
500372,2,1,2,3,3,1,8,4,9,9,1,2,1,4
488759,2,1,2,2,3,2,1,4,5,9,2,5,1,4
87482,2,0,1,2,2,1,8,4,9,9,1,5,1,4
1197019,2,1,3,2,1,1,8,4,3,9,2,5,1,3
1057554,2,1,1,3,3,4,1,4,5,9,1,5,1,4
523850,2,1,3,2,3,2,1,4,5,5,1,2,1,4
505074,2,1,2,3,3,2,8,4,5,9,1,5,1,4
248885,2,1,2,3,3,2,1,4,5,9,2,5,1,4
173498,2,1,1,2,3,1,1,4,5,5,2,1,1,4
775306,2,1,1,3,3,2,8,4,9,9,3,5,1,4
849439,2,0,3,2,2,2,1,4,5,9,1,5,1,4
138846,2,1,1,3,3,2,1,4,5,5,1,2,1,4
365291,2,1,2,1,1,5,1,4,5,9,2,5,1,2
73350,2,1,2,3,3,2,1,4,5,5,1,2,1,4
462796,2,1,1,3,3,3,1,4,5,5,1,2,1,4
316912,2,1,3,3,3,1,1,4,5,5,1,2,1,4
244210,2,1,3,3,3,4,1,4,5,5,1,2,1,4
1042362,2,1,1,3,3,2,1,4,2,2,1,2,1,4
1144093,2,1,3,1,3,2,1,4,5,9,1,5,1,4
397107,2,1,2,2,3,1,1,4,5,5,1,2,1,4
353047,2,1,2,2,3,4,1,4,5,9,1,5,1,4
1172012,2,1,1,3,3,2,1,4,5,9,1,5,1,4
600966,2,0,1,2,3,1,1,4,9,9,3,3,1,4
588992,2,1,1,3,3,4,1,4,3,9,1,5,1,4
640689,2,1,2,3,3,4,1,4,5,5,2,1,1,4
864577,2,1,2,2,2,5,1,4,5,9,2,5,1,4
754651,2,1,3,3,3,4,1,4,5,9,2,5,1,4
581276,2,1,2,2,3,2,1,4,7,3,2,1,1,4
107527,2,0,3,3,3,2,8,4,7,9,1,5,1,4
800200,2,1,1,3,3,2,1,4,5,9,1,5,1,4
417979,2,1,3,2,3,2,8,4,9,9,3,5,1,4
445091,2,1,2,3,3,2,8,4,5,9,1,5,1,4
710781,2,1,2,2,3,4,1,4,5,5,1,2,1,4
394430,2,1,3,2,3,2,8,4,5,5,1,2,1,4
405700,2,0,1,2,3,2,8,4,5,5,1,2,1,4
306803,2,1,3,2,2,9,8,4,5,5,1,2,1,4
847880,2,1,1,2,3,4,1,4,5,9,1,5,1,4
642379,2,1,2,2,3,2,8,4,5,5,1,1,1,4
779073,2,1,1,3,3,4,1,4,5,5,1,2,1,4
594394,2,1,2,3,3,2,8,4,5,5,1,2,1,4
101833,2,1,1,2,2,2,1,4,5,9,1,5,1,4
429788,2,1,2,3,3,4,1,4,5,5,1,2,1,4
698902,2,1,2,2,3,2,1,4,5,5,1,2,1,4
762742,2,1,2,2,2,2,8,4,5,5,1,2,1,4
71643,2,1,2,2,3,3,8,4,5,9,2,5,1,4
1072512,2,1,2,2,1,2,8,4,5,5,1,2,1,3
741880,2,1,1,2,2,5,1,2,5,9,1,5,1,4
407562,2,1,2,3,3,4,1,4,2,9,2,5,1,4
869553,2,1,3,1,1,5,1,4,7,9,1,5,1,2
709047,2,1,2,2,2,4,1,4,5,9,2,5,1,4
337564,2,1,2,2,1,1,8,4,5,9,2,5,1,3
394630,2,1,1,3,3,2,8,4,5,9,1,5,1,4
1160512,2,1,3,3,3,4,1,4,9,9,3,5,1,4
449807,2,1,2,3,2,4,1,4,3,9,2,5,1,4
613750,2,1,3,3,3,4,1,4,7,9,1,5,1,4
1032952,2,1,3,3,3,4,1,4,5,9,2,5,1,4
865656,2,0,3,2,3,3,8,4,3,9,2,5,1,4
1050083,2,1,2,1,2,4,1,4,5,5,1,1,1,1
151832,2,1,2,3,3,1,8,4,5,9,1,5,1,4
270757,2,1,2,3,3,1,8,4,5,9,1,5,1,4
354535,2,1,3,3,2,2,8,4,3,9,2,5,1,4
1105035,2,1,3,3,3,4,1,4,5,9,1,5,1,4
769296,2,1,3,2,3,4,1,4,9,9,1,2,1,4
527719,2,1,2,3,3,1,1,4,5,5,1,2,1,4
277379,2,1,1,2,2,4,8,4,5,5,1,2,1,4
1112681,2,1,2,3,3,2,1,4,5,5,1,2,1,4
974625,2,1,3,1,2,2,8,4,5,9,1,5,1,1
489016,2,1,3,2,3,1,1,4,5,9,2,5,1,4
1034413,2,0,3,2,3,4,1,4,9,9,3,5,1,4
805696,2,1,1,2,3,4,1,4,5,9,1,5,1,4
537760,2,1,2,3,1,2,8,4,5,9,2,5,1,3
668298,2,1,3,3,3,3,1,4,9,9,3,3,1,4
500170,2,1,1,3,3,1,8,4,5,5,1,2,1,4
1152649,2,1,3,1,3,4,1,4,5,5,1,1,1,4
392817,2,1,3,2,3,2,1,4,5,9,2,5,1,4
240744,2,1,3,2,3,4,1,4,7,9,3,5,1,4
510867,2,1,1,3,3,3,1,4,5,5,1,2,1,4
486103,2,1,2,2,3,2,1,4,5,5,2,1,1,4
13816,2,1,2,3,3,2,8,4,5,5,2,1,1,4
467555,2,1,2,3,3,2,8,4,5,5,1,2,1,4
1044774,2,1,2,3,3,4,1,4,5,5,1,2,1,4
601639,2,1,2,2,3,2,1,4,5,5,1,2,1,4
1100832,2,1,3,2,3,4,1,4,9,9,1,5,1,4
909414,2,1,3,3,3,2,1,4,9,9,3,5,1,4
488700,2,0,3,2,3,4,1,4,5,5,1,2,1,4
83476,2,0,1,2,3,4,8,4,5,5,1,2,1,4
608016,2,1,3,3,3,3,1,4,9,9,3,2,1,4
692318,2,1,3,2,2,4,1,4,7,9,1,5,1,4
839481,2,1,3,3,3,4,1,4,3,9,1,5,1,4
28477,2,1,3,1,2,2,8,4,7,7,1,2,1,1
400336,2,1,3,1,2,2,1,4,5,9,2,5,1,1
155633,2,1,2,3,3,2,1,4,9,9,3,2,1,4
456384,2,1,2,3,3,2,1,4,5,5,1,2,1,4
1040841,2,1,2,3,3,2,8,4,6,6,2,1,1,4
697291,2,1,2,3,3,2,8,4,5,5,1,2,1,4
439648,2,1,2,3,3,2,1,4,5,9,1,5,1,4
1118169,2,1,1,3,3,4,1,4,5,9,2,5,1,4
799684,2,1,2,2,3,1,1,4,5,5,1,2,1,4
289943,2,1,1,3,3,2,1,4,5,5,2,1,1,4
917724,2,1,2,3,3,2,1,4,5,9,2,5,1,4
307995,2,0,2,3,3,2,1,4,2,9,2,5,1,4
647747,2,0,1,2,3,2,8,4,5,5,1,2,1,4
985380,2,0,1,2,2,5,1,4,5,9,1,5,1,4
876207,2,1,3,2,3,2,8,4,5,9,1,5,1,4
856413,2,0,1,1,3,1,1,4,5,5,1,2,1,4
169843,2,1,1,3,3,1,1,4,5,9,2,5,1,4
898832,2,1,1,2,2,3,1,4,5,9,2,5,1,4
993515,2,1,3,3,3,1,1,4,7,5,1,2,1,4
1044078,2,1,2,2,3,1,8,4,5,9,2,5,1,4
583052,2,1,1,3,3,4,1,4,5,9,2,5,1,4
423815,2,1,1,3,3,4,1,4,5,5,1,2,1,4
290,2,1,2,2,3,3,8,4,5,9,2,5,1,4
988198,2,1,2,3,3,4,1,4,5,9,2,5,1,4
161219,2,0,1,2,1,2,1,4,5,9,1,5,1,3
1140380,2,1,3,2,3,2,8,4,2,9,2,5,1,4
949407,2,1,1,3,3,4,1,4,5,9,1,5,1,4
333330,2,0,1,2,2,4,1,4,5,9,1,5,1,4
327093,2,1,2,3,3,2,1,4,2,9,2,5,1,4
371404,2,1,1,2,2,5,1,4,7,7,1,2,1,4
115104,2,1,2,3,3,5,1,4,9,9,2,5,1,4
291314,2,1,2,3,3,2,1,4,5,5,1,2,1,4
516097,2,1,3,3,3,1,8,4,2,2,1,2,1,4
425839,2,1,3,2,3,4,1,4,7,9,1,5,1,4
109770,2,1,2,3,3,2,1,4,7,7,1,2,1,4
79572,2,1,2,3,3,2,1,4,5,5,1,2,1,4
177229,2,1,3,3,2,1,8,4,2,2,1,2,1,4
634827,2,1,2,2,2,2,8,4,5,9,1,5,1,4
242603,2,1,2,2,3,1,8,4,9,9,1,5,1,4
130155,2,1,3,1,1,2,8,4,5,9,2,5,1,2
173200,2,1,3,3,3,2,1,4,2,2,1,2,1,4
1171621,2,1,3,2,3,2,8,4,5,5,1,2,1,4
13512,2,1,2,3,3,4,1,4,5,5,1,2,1,4
1101553,2,1,3,3,3,4,1,4,5,5,1,2,1,4
382507,2,1,2,2,3,2,1,4,2,9,1,5,1,4
679593,2,1,2,2,3,2,8,4,5,5,1,2,1,4
762477,2,1,3,1,3,4,1,4,5,9,1,5,1,4
251592,2,1,3,2,3,4,1,4,5,5,1,2,1,4
126876,2,1,2,3,3,1,8,4,5,5,1,2,1,4
980427,2,1,3,1,3,2,8,4,5,9,2,5,1,4
1031355,2,1,2,2,3,2,1,4,5,5,2,1,1,4
1022321,2,1,2,3,3,2,1,4,5,5,2,1,1,4
1042803,2,1,1,2,3,4,1,4,5,9,2,5,1,4
1036452,2,1,2,3,3,4,1,4,5,5,1,2,1,4
1076683,2,1,1,3,1,5,1,4,5,9,2,5,1,3
99258,2,1,2,3,3,1,8,4,5,9,1,5,1,4
648679,2,1,3,1,2,5,1,4,5,9,2,5,1,1
999397,2,1,2,1,1,2,8,4,5,9,2,5,1,2
1064015,2,1,2,2,3,1,1,4,6,6,1,2,1,4
306962,2,1,2,2,3,2,1,4,5,9,1,5,1,4
485720,2,1,3,2,2,2,8,4,7,9,1,5,1,4
1160168,2,1,3,1,3,1,8,4,5,9,2,5,1,4
866451,2,1,2,2,3,3,8,4,5,9,1,5,1,4
459388,2,1,3,1,3,2,1,4,5,5,1,2,1,4
408968,2,1,2,3,3,4,1,4,6,6,1,2,1,4
746323,2,1,2,3,3,2,1,4,5,5,1,2,1,4
391919,2,1,2,2,3,1,8,4,5,5,2,1,1,4
1116410,2,0,1,2,3,1,8,4,9,9,3,3,1,4
229423,2,1,3,3,3,2,1,4,9,9,3,5,1,4
812831,2,1,2,3,3,5,1,4,5,9,1,5,1,4
762944,2,1,3,3,3,2,1,4,9,9,3,5,1,4
774075,2,1,3,3,3,2,1,4,3,3,1,2,1,4
400452,2,1,1,2,2,4,1,4,5,9,1,5,1,4
528995,2,1,1,3,3,3,8,4,5,5,2,1,1,4
775110,2,1,3,1,3,3,8,4,5,5,1,2,1,4
1016259,2,1,3,3,3,4,1,4,5,9,1,5,1,4
343063,2,1,3,1,3,1,8,4,7,7,2,1,1,4
809420,2,1,2,2,3,1,1,4,5,9,1,5,1,4
150860,2,0,3,2,3,2,8,4,5,9,1,5,1,4
138245,2,1,3,2,3,2,8,4,5,5,1,2,1,4
964117,2,1,3,2,2,5,1,4,9,9,3,3,1,4
336773,2,1,1,1,3,2,1,4,5,5,2,1,1,4
950191,2,1,1,3,3,4,1,4,9,9,3,5,1,4
334640,2,1,2,3,3,2,1,4,5,5,1,2,1,4
423399,2,1,3,1,3,2,1,4,5,9,1,5,1,4
800822,2,1,2,2,3,3,8,4,5,9,1,5,1,4
58483,2,1,2,3,3,4,1,4,5,9,2,5,1,4
475798,2,1,1,2,3,2,1,4,5,5,1,2,1,4
504022,2,1,2,3,3,4,1,4,5,9,2,5,1,4
1174711,2,1,3,3,2,2,1,4,2,9,1,5,1,4
376256,2,1,2,2,3,2,8,4,5,5,1,2,1,4
186296,2,1,1,2,3,2,1,4,5,9,2,5,1,4
450406,2,1,3,2,2,1,8,4,5,9,2,5,1,4
93802,2,1,2,3,3,2,1,4,5,9,1,5,1,4
222563,2,1,2,2,3,1,8,4,5,9,1,5,1,4
632598,2,1,3,3,3,4,1,4,5,9,1,5,1,4
566583,2,0,1,2,3,2,8,4,5,5,1,2,1,4
871400,2,1,2,1,3,5,1,4,5,9,1,5,1,4
76710,2,1,2,2,3,4,1,4,5,9,2,5,1,4
273586,2,1,3,3,3,2,1,4,5,5,1,2,1,4
462125,2,1,2,2,3,2,8,4,5,9,2,5,1,4
1139110,2,1,2,3,3,2,8,4,5,5,1,2,1,4
602287,2,1,2,2,3,4,1,4,5,9,1,5,1,4
836015,2,1,2,2,1,2,8,4,5,5,1,2,1,3
984744,2,1,3,3,3,2,8,4,5,5,1,2,1,4
34018,2,1,1,2,2,2,1,4,5,9,1,5,1,4
685419,2,1,2,3,3,2,8,4,5,5,1,2,1,4
665428,2,1,2,2,3,1,8,4,5,9,2,5,1,4
537045,2,1,3,1,2,1,1,4,5,9,2,5,1,1
812558,2,1,1,3,2,2,1,4,5,9,2,5,1,4
829802,2,1,2,3,3,3,1,4,5,9,1,5,1,4
28519,2,1,3,2,3,5,1,4,9,9,3,3,1,4
5079,2,1,2,3,3,2,8,4,5,9,1,5,1,4
717237,2,1,1,3,3,2,8,4,5,5,1,2,1,4
599612,2,1,2,3,3,4,1,4,7,5,1,2,1,4
382533,2,1,3,2,3,1,1,4,5,9,2,5,1,4
1017805,2,1,1,2,3,2,1,4,5,5,1,2,1,4
618227,2,1,2,2,2,4,1,4,9,9,2,5,1,4
594038,2,1,1,3,3,1,8,4,5,5,1,2,1,4
520965,2,1,2,3,3,3,1,4,5,9,2,5,1,4
1064188,2,1,3,3,2,2,8,4,9,9,1,2,1,4
584589,2,1,2,3,3,2,1,4,9,9,3,5,1,4
340319,2,1,2,1,3,4,1,4,5,9,1,5,1,4
383862,2,1,2,2,3,2,1,4,5,9,1,5,1,4
845620,2,1,3,2,2,4,1,4,3,9,1,5,1,4
804480,2,0,1,2,3,1,1,4,5,5,2,1,1,4
673504,2,1,3,2,3,2,8,4,5,9,1,5,1,4
344869,2,1,1,2,2,3,1,4,5,9,2,5,1,4
262825,2,1,2,3,3,2,1,4,5,5,2,1,1,4
350514,2,1,2,3,3,3,1,4,5,9,1,5,1,4
173932,2,1,3,1,2,1,8,4,6,6,1,2,1,1
459393,2,1,2,3,3,2,8,4,5,5,2,1,1,4
1186429,2,1,3,3,3,1,8,4,5,9,2,5,1,4
113456,2,1,1,2,1,2,8,4,5,9,1,5,1,3
108923,2,1,2,2,3,3,1,4,5,7,1,2,1,4
340183,2,1,1,3,3,2,1,4,5,5,1,2,1,4
75732,2,1,2,1,1,5,1,4,5,9,2,5,1,2
1062663,2,1,2,2,1,2,1,4,5,9,1,5,1,3
1082043,2,1,1,2,2,4,1,4,7,9,1,5,1,4
551410,2,1,2,1,3,2,8,4,5,5,1,2,1,4
941203,2,1,3,1,1,5,1,4,5,9,1,5,1,2
999694,2,1,3,1,1,2,8,4,3,9,2,5,1,2
977531,2,1,3,3,3,1,8,4,5,5,1,2,1,4
926241,2,1,2,3,3,4,1,4,5,5,2,1,1,4
566752,2,1,3,1,3,2,1,4,5,5,1,2,1,4
1186424,2,1,3,2,3,2,8,4,9,9,3,5,1,4
340417,2,0,2,2,3,5,1,4,5,5,2,1,1,4
95420,2,0,1,3,3,2,8,4,5,9,2,5,1,4
695232,2,1,2,3,3,2,1,4,5,5,1,2,1,4
600239,2,1,2,3,2,2,8,4,5,5,1,2,1,4
1033873,2,1,3,1,2,1,8,4,5,5,2,1,1,1
534494,2,1,1,2,3,2,1,4,5,5,2,1,1,4
1173586,2,1,1,2,3,1,1,4,5,9,2,5,1,4
971718,2,1,3,3,3,2,1,4,7,5,1,2,1,4
373454,2,0,1,1,3,2,1,4,5,9,1,5,1,4
764034,2,1,3,1,2,2,8,4,7,9,1,5,1,1
1064790,2,1,2,3,2,4,1,4,5,5,1,2,1,4
253357,2,1,2,3,3,4,1,4,5,5,2,1,1,4
990502,2,1,3,2,2,1,8,4,3,9,2,5,1,4
140362,2,1,2,3,3,2,1,4,5,5,2,1,1,4
1083081,2,1,1,3,3,1,8,4,5,5,1,2,1,4
456071,2,1,2,1,3,4,1,4,5,9,1,5,1,4
618464,2,1,1,2,3,2,1,4,5,5,1,2,1,4
1011089,2,1,3,1,3,4,1,4,9,9,2,1,1,4
85420,2,1,3,2,3,4,1,4,5,5,2,1,1,4
386899,2,1,1,2,3,5,1,4,5,9,1,5,1,4
828126,2,1,2,2,3,4,1,4,5,9,2,5,1,4
443588,2,1,3,1,2,2,1,4,5,5,1,2,1,1
377519,2,0,2,2,3,2,8,4,5,9,2,5,1,4
573771,2,1,2,3,3,4,1,4,9,9,3,1,1,4
411245,2,1,1,3,3,1,1,4,5,9,2,5,1,4
234393,2,0,1,2,1,1,8,4,5,5,1,2,1,3
100698,2,1,3,2,2,3,1,4,7,9,1,5,1,4
175015,2,1,2,3,3,2,8,4,9,9,1,5,1,4
570864,2,1,3,3,3,1,1,4,5,5,1,2,1,4
168484,2,1,2,3,3,2,8,4,7,9,1,5,1,4
136204,2,1,2,3,3,2,1,4,5,9,1,5,1,4
1008792,2,1,2,3,3,3,8,4,5,9,2,5,1,4
104984,2,1,3,3,3,2,1,4,7,9,1,5,1,4
986166,2,1,3,2,3,2,8,4,7,3,1,2,1,4
1156464,2,0,1,2,3,2,8,4,5,5,1,2,1,4
1102977,2,1,3,3,2,2,8,4,3,9,2,5,1,4
469885,2,1,2,3,3,1,1,4,5,9,1,5,1,4
965796,2,1,3,1,3,2,8,4,7,7,2,1,1,4
1134762,2,1,2,2,3,4,1,4,5,9,1,5,1,4
1065513,2,1,2,3,3,2,8,4,5,5,1,2,1,4
977323,2,1,2,3,3,2,8,4,6,6,1,2,1,4
780841,2,1,1,3,3,2,8,4,5,5,1,2,1,4
60993,2,1,2,2,2,4,1,4,5,5,1,2,1,4
729976,2,1,3,2,3,4,1,4,7,7,1,1,1,4
436679,2,1,2,3,3,4,1,4,5,5,1,2,1,4
1188068,2,1,3,2,3,2,1,4,2,2,1,2,1,4
465252,2,1,3,2,3,1,8,4,5,9,2,5,1,4
827406,2,1,2,2,3,2,1,4,5,9,1,5,1,4
530784,2,1,2,2,2,2,1,4,2,9,1,5,1,4
81987,2,0,1,2,2,4,1,4,5,9,1,5,1,4
532495,2,1,3,1,2,2,8,4,2,9,2,5,1,1
367656,2,1,2,3,3,2,1,4,5,9,2,5,1,4
946764,2,1,1,3,3,2,1,4,5,9,1,5,1,4
973496,2,1,1,3,3,4,1,4,5,9,1,5,1,4
1152385,2,0,1,2,3,2,8,4,5,5,1,2,1,4
459178,2,1,2,2,3,2,1,4,5,9,1,5,1,4
434723,2,1,1,3,3,2,1,4,5,9,2,5,1,4
340020,2,1,1,3,3,3,1,4,5,9,2,5,1,4
1146867,2,0,3,2,1,2,1,4,5,9,1,5,1,3
992789,2,1,3,1,2,5,1,4,9,9,1,2,1,1
570995,2,1,2,1,2,2,1,4,5,5,2,1,1,1
1051074,2,1,2,3,3,4,1,4,5,5,2,1,1,4
492346,2,1,3,2,3,2,8,4,7,9,2,5,1,4
917930,2,1,3,3,3,4,8,4,9,9,3,5,1,4
135586,2,1,2,2,2,1,8,4,7,7,1,2,1,4
1004067,2,1,3,2,3,4,1,4,5,5,3,1,1,4
713788,2,1,1,2,3,3,8,4,5,5,2,1,1,4
585738,2,1,3,1,1,5,1,4,5,9,1,5,1,2
848035,2,1,2,1,3,2,1,4,5,5,1,2,1,4
